catch some z's	baiango-idiom	v. 〈非正式〉打个盹儿；“Z”常在漫画中使用\n[网络] 小睡一会儿；小寐一番；小睡一下		idiom	
catch up	wec-phrasal+moby-pos	把...很快拾起, 把...缠住\n[计] 抓取程序		phrasal	
catch up on	wec-phrasal	补做(工作)		phrasal	
catch up with	wec-phrasal	赶上		phrasal	
cater for	wec-phrasal	供应伙食, 迎合		phrasal	
cater to	wec-phrasal	迎合		phrasal	
cave in	wec-phrasal+moby-pos	塌落, 下陷, 投降, 屈服		phrasal	
chalk out	wec-phrasal+moby-pos	规划, 打...的草图		phrasal	
chalk up	wec-phrasal+baiango-idiom+moby-pos	记下, 得到		idiom	
chance on	wec-phrasal	偶然发现		phrasal	
chance upon	wec-phrasal	偶然发现[遇到]; 碰见		phrasal	
change back	wec-phrasal	恢复到原来的样子、特性等; 换上原来的衣服		phrasal	
change down	wec-phrasal+moby-pos	放慢车速		phrasal	
change into	wec-phrasal	变成		phrasal	
change of heart	baiango-idiom	变心		idiom	
change over	wec-phrasal	（使）改变, （使）变换; 调换; 掉期		phrasal	
change the tune	baiango-idiom	转变态度		idiom	
change up	wec-phrasal+moby-pos	加快车速		phrasal	
charge up	wec-phrasal	跑上来; 挂账; 记在…账上; 为…充电		phrasal	
charge with	wec-phrasal	[法] 指控...为, 委以...		phrasal	
chase away	wec-phrasal	赶走, 驱逐		phrasal	
chase down	wec-phrasal	找出		phrasal	
chase rainbows	baiango-idiom	白日做梦,梦想获得不可能得到的东西		idiom	
chase up	wec-phrasal	追寻; 追查; 查核; 查证		phrasal	
chat up	wec-phrasal+moby-pos	闲谈		phrasal	
cheap as dirt	baiango-idiom	便宜极了,奇贱		idiom	
cheat on	wec-phrasal	对…不忠实; 作弊		phrasal	
check against	wec-phrasal	检查, 核对		phrasal	
check in	wec-phrasal+moby-pos	登记, 报到\n[法] 登记, 报到, 住宿		phrasal	
check into	wec-phrasal	到达并在…登记; 调查		phrasal	
check off	wec-phrasal	经查对无误而在...上作记号, 认为...决不可能因而不再考虑\n[法] 查讫, 盖章, 扣除		phrasal	
check on	wec-phrasal	检查,核对		phrasal	
check out	wec-phrasal	付帐后离开, 检查, 符合要求, 通过\n[法] 离开旅馆, 检验, 盖章		phrasal	
check out of	wec-phrasal	出发,付清帐而离开		phrasal	
check over	wec-phrasal	核对, 仔细检查		phrasal	
check up	wec-phrasal	核对, 检查\n[经] 检查, 查对		phrasal	
check up on	wec-phrasal	查清		phrasal	
cheer up	wec-phrasal	使振奋, 感到振奋		phrasal	
chew on	wec-phrasal	寻思,细想,仔细考虑		phrasal	
chew out	wec-phrasal+moby-pos	严厉责备		phrasal	
chew over	wec-phrasal+moby-pos	细想, 仔细考虑		phrasal	
chew the fat	baiango-idiom	闲谈		idiom	
chew up	wec-phrasal+moby-pos	充分咀嚼; 弄坏; 罚; 申斥		phrasal	
chicken out	wec-phrasal+baiango-idiom+moby-pos	临阵退缩		idiom	
chill out	wec-phrasal	冷静点=calm down; 冷静下来; 别紧张; 放松一下。		phrasal	
chime in	wec-phrasal+moby-pos	插话		phrasal	
chime in with	wec-phrasal	与...协调		phrasal	
chip away	wec-phrasal	拆掉, 削掉, 铲除; 凿[敲]下碎片; 蚕食; 逐步瓦解		phrasal	
chip away at	wec-phrasal	劈下..., 削去..., 击碎...		phrasal	
chip in	wec-phrasal+moby-pos	插嘴, 捐助, 下赌注		phrasal	
chip off	wec-phrasal	切下		phrasal	
choke back	wec-phrasal+moby-pos	抑制		phrasal	
choke down	wec-phrasal	硬咽, 抑制		phrasal	
choke off	wec-phrasal	中止做; 使放弃做; 批评; 责备		phrasal	
choke out	wec-phrasal	闭死		phrasal	
choke up	wec-phrasal+moby-pos	塞住, 噎住, 阻塞		phrasal	
choose up	wec-phrasal	<口>（临时性非正式比赛中）选定对阵双方的球员, 把人分成两队进行比赛[游戏]		phrasal	
chop down	wec-phrasal	伐倒		phrasal	
chop off	wec-phrasal	砍掉; 斩断; 刽		phrasal	
chop up	wec-phrasal	剁碎; 割断		phrasal	
chuck away	wec-phrasal	扔掉, 浪费, 失去机会		phrasal	
chuck out	wec-phrasal+moby-pos	丢掉, 抛弃：；赶走, 撵出；开除, 解雇：		phrasal	
chuck up	wec-phrasal	嫌弃,放弃		phrasal	
churn out	wec-phrasal+moby-pos	艰苦地做出		phrasal	
churn up	wec-phrasal	搅拌		phrasal	
clam up	wec-phrasal+baiango-idiom+moby-pos	拒不开口		idiom	
clamp down	wec-phrasal+moby-pos	取缔, 强行压制		phrasal	
claw back	wec-phrasal+moby-pos	(英)加税补偿		phrasal	
clean bill of health	baiango-idiom	[经] 船内安全报告, 健康证明书		idiom	
clean down	wec-phrasal	刷干净		phrasal	
clean out	wec-phrasal+moby-pos	清除, 打扫干净\n[机] 清除口		phrasal	
clean up	wec-phrasal+moby-pos	打扫干净, 清理, 做完		phrasal	
clear away	wec-phrasal+moby-pos	清除, 消失		phrasal	
clear off	wec-phrasal+moby-pos	清除, 摆脱, 走开, 消散\n[法] 清偿		phrasal	
clear out	wec-phrasal+moby-pos	离开, 把...清出\n[经] 办理海关出口手续		phrasal	
clear the air	baiango-idiom	使空气清新, 澄清事实, 消除误会		idiom	
clear the decks	baiango-idiom	清除障碍准备行动		idiom	
clear up	wec-phrasal+moby-pos	整理, 消除, 放晴		phrasal	
cleave to	wec-phrasal	粘着, 坚持		phrasal	
climb down	wec-phrasal+moby-pos	爬下, 让步, 屈服		phrasal	
climb the ladder	baiango-idiom	上绞架,被处绞刑		idiom	
cling to	wec-phrasal	依附, 依靠, 坚持		phrasal	
clock in	wec-phrasal	打卡上班		phrasal	
clock off	wec-phrasal+moby-pos	打卡以记录下班时间		phrasal	
clock on	wec-phrasal+moby-pos	打卡以记录上班时间		phrasal	
clock out	wec-phrasal	用打卡机记录下班时间		phrasal	
clock up	wec-phrasal+moby-pos	记录		phrasal	
clog up	wec-phrasal	堵塞; 湮		phrasal	
close down	wec-phrasal+moby-pos	关闭, 歇业, 停止播音		phrasal	
close in	wec-phrasal+moby-pos	包围, 封锁, (白昼)渐短		phrasal	
close in on	wec-phrasal	包围,逼近		phrasal	
close off	wec-phrasal	隔绝, 封锁, 结帐		phrasal	
close on	wec-phrasal	接近		phrasal	
close out	wec-phrasal+moby-pos	抛售, 停止\n[经] 卖完, 停(业务), 卖底货		phrasal	
close the door on	baiango-idiom	拒之门外		idiom	
close up	wec-phrasal	靠拢, 关闭, 愈合, 封死		phrasal	
cloud nine	baiango-idiom+moby-pos	n. <俚>极乐心境, 狂喜状态		idiom	
cloud over	wec-phrasal	布满乌云; 脸色变得阴沉		phrasal	
clown around	wec-phrasal	n. 胡闹		phrasal	
club together	wec-phrasal	合伙凑钱		phrasal	
clutch at straws	baiango-idiom	姑且一试,明知不可为而为之		idiom	
cobble together	wec-phrasal	拼凑		phrasal	
cock up	wec-phrasal	[体]提到		phrasal	
cold feet	baiango-idiom+moby-pos	害怕、胆怯		idiom	
cold shoulder	baiango-idiom+moby-pos	冷淡		idiom	
cold turkey	baiango-idiom+moby-pos	n. 突然完全停止使用毒品		idiom	
colour up	wec-phrasal	羞得脸红		phrasal	
comb out	wec-phrasal+moby-pos	清除, 裁减		phrasal	
come a cropper	baiango-idiom	猛摔一交, 遭到惨败		idiom	
come about	wec-phrasal+moby-pos	发生, 改变方向		phrasal	
come across	wec-phrasal+moby-pos	偶遇		phrasal	
come after	wec-phrasal	跟在...后面		phrasal	
come along	wec-phrasal+moby-pos	出现, 进步\n[电] 伸线器		phrasal	
come apart	wec-phrasal	分开, 分裂		phrasal	
come around	wec-phrasal	来, 前来, 过访, 顺便来访, 笼络, 诱骗		phrasal	
come around to	wec-phrasal	转而接受,重新着手…		phrasal	
come at	wec-phrasal+moby-pos	袭击, 达到, 得到		phrasal	
come away	wec-phrasal+moby-pos	脱开		phrasal	
come back	wec-phrasal	回来, 在记忆中重现, 复辟, 恢复, 回签		phrasal	
come before	wec-phrasal	发生于...之前, 在...之上		phrasal	
come between	wec-phrasal+moby-pos	在...中间, 离间		phrasal	
come by	wec-phrasal+moby-pos	从旁边走过, 得到		phrasal	
come clean	baiango-idiom	全盘招供		idiom	
come down	wec-phrasal	下来, 下跌, 落泊, 流传下来, 捐钱, 反对		phrasal	
come down on	wec-phrasal	惩罚, 索取		phrasal	
come down to	wec-phrasal	流传下来;压缩为,归结为,简化为		phrasal	
come down with	wec-phrasal	被传染上,因…而病倒		phrasal	
come for	wec-phrasal	来接, 来取		phrasal	
come forth	wec-phrasal	出来, 涌现, 被公布		phrasal	
come forward	wec-phrasal+moby-pos	站出来, 自告奋勇, 主动响应		phrasal	
come from	wec-phrasal	来自, 出生于		phrasal	
come full circle	baiango-idiom	兜了个圈回到原地		idiom	
come hell or high water	baiango-idiom	不论有什么困难		idiom	
come in	wec-phrasal+moby-pos	进来, 到达, 流行起来, 当选, 到手\n[建] 利润		phrasal	
come in for	wec-phrasal	遭到, 受到		phrasal	
come into	wec-phrasal+moby-pos	得到, 继承\n[法] 继承		phrasal	
come into use	wec-phrasal	开始被使用		phrasal	
come of	wec-phrasal+moby-pos	出身于, 由...引起		phrasal	
come off	wec-phrasal+moby-pos	发生, 举行, 表现, 结果		phrasal	
come off it	wec-phrasal	不胡诌, 不胡闹		phrasal	
come on	wec-phrasal	偶遇, 进步, 发生, 开始, 出场, 快来		phrasal	
come out	wec-phrasal+moby-pos	到边远地区来, 出现, 露出, 出版, 罢工, 结果是, 褪去, 被解出, 宣布		phrasal	
come out in	wec-phrasal	出		phrasal	
come out in the wash	baiango-idiom	暴露, 真相大白		idiom	
come out of	wec-phrasal	由...产生		phrasal	
come out with	wec-phrasal	发表, 出版, 说出, 提出, 把...投入市场销售		phrasal	
come over	wec-phrasal+moby-pos	过来\n[建] 馏出		phrasal	
come rain or shine	baiango-idiom	风雨无阻, 不管发生什么情况		idiom	
come round	wec-phrasal+moby-pos	顺便来访, 绕道而来, 转向, 改主意, 苏醒, 平息		phrasal	
come through	wec-phrasal+moby-pos	经历...仍活着, 安然度过, 胜利, 表现		phrasal	
come to	wec-phrasal+moby-pos	谈到, 被...继承, 苏醒, 停止		phrasal	
come to grips with	baiango-idiom	与...搏斗		idiom	
come together	wec-phrasal	聚会, 相见; 会面; 汇集		phrasal	
come under	wec-phrasal	归入, 遭受		phrasal	
come up	wec-phrasal+moby-pos	走上前来, 发芽, 发生, 被提到, 流行\n[建] 按照指标达到质量标准		phrasal	
come up against	wec-phrasal	突然碰到		phrasal	
come up to	wec-phrasal	达到, 等于		phrasal	
come up trumps	baiango-idiom	令人满意, 对人有帮助, 慷慨大方, 交好运		idiom	
come up with	wec-phrasal	赶上, 提出		phrasal	
come upon	wec-phrasal+moby-pos	偶遇, 袭击, 要求, 成为...负担		phrasal	
come with	wec-phrasal	伴随…发生, 与…一起供给		phrasal	
complain of	wec-phrasal	抱怨, 抗议		phrasal	
conjure up	wec-phrasal+moby-pos	用魔法使出现		phrasal	
conk out	wec-phrasal+moby-pos	<美>故障, 突然失灵		phrasal	
contend with	wec-phrasal	与（某人）竞争; 与（某事物）抗争，苦于应付; 争执		phrasal	
contract in	wec-phrasal	[法] 保证承担义务		phrasal	
contract out	wec-phrasal+moby-pos	立约把...包出\n[法] 保证不承担义务		phrasal	
cook up	wec-phrasal+moby-pos	伪造, 虚构		phrasal	
cool down	wec-phrasal	变凉, 平静下来\n[建] 冷却		phrasal	
cool off	wec-phrasal	变凉, 平静下来		phrasal	
coop up	wec-phrasal	禁闭, 困住, 把…关起来		phrasal	
cop it	wec-phrasal	挨打, 受伤		phrasal	
cop out	wec-phrasal+moby-pos	被逮住, 避重就轻地认罪, 自首并告密, 失败, 死\n[法] 被逮住, 避重就轻地认罪, 自首并告密		phrasal	
copy out	wec-phrasal	仔细[全部]地抄下…; 誊录; 誊写; 誊		phrasal	
copy to	wec-phrasal	复制到\n[计] 复制到		phrasal	
cordon off	wec-phrasal	用警戒线隔离[阻挡]		phrasal	
cotton on	wec-phrasal+moby-pos	理解		phrasal	
cotton to	wec-phrasal+moby-pos	对...产生好感		phrasal	
couch potato	baiango-idiom	n. 花大量时间看电视的人, 电视迷; 美国人说整天看电视的人是“沙发土豆”		idiom	
cough up	wec-phrasal+moby-pos	咳出, 勉强说出		phrasal	
count against	wec-phrasal+moby-pos	对…不利		phrasal	
count down	wec-phrasal	倒读数, 用倒数方式计算\n[经] 倒数, 递减计算		phrasal	
count for	wec-phrasal	有价值,起作用		phrasal	
count in	wec-phrasal	把...计算在内		phrasal	
count off	wec-phrasal	报数		phrasal	
count on	wec-phrasal+moby-pos	依靠, 指望		phrasal	
count out	wec-phrasal+moby-pos	点数, 拳击中判输		phrasal	
count up	wec-phrasal	把...加起来, 共计		phrasal	
cover for	wec-phrasal	代替		phrasal	
cover up	wec-phrasal	掩盖		phrasal	
cozy up	wec-phrasal	[网络] 奉承；拍马屁		phrasal	
cozy up to	wec-phrasal	奉承		phrasal	
crack down	wec-phrasal+moby-pos	采取严厉措施, 制裁; 打击		phrasal	
crack down on	wec-phrasal	制裁, 镇压		phrasal	
crack on	wec-phrasal	继续疾走		phrasal	
crack up	wec-phrasal+moby-pos	撞坏, 衰退, 吹捧		phrasal	
crank out	wec-phrasal	制成		phrasal	
crank up	wec-phrasal+moby-pos	用曲柄开动, 加快, 做好准备		phrasal	
crawl with	wec-phrasal	爬满…		phrasal	
cream off	wec-phrasal	[化] 撇去乳油		phrasal	
crease up	wec-phrasal	把……弄皱		phrasal	
credit to	wec-phrasal	为…增光的人[事物]		phrasal	
creep in	wec-phrasal	开始发生		phrasal	
creep out	wec-phrasal	偷偷溜出		phrasal	
creep up	wec-phrasal	（数量、价格等）逐渐增长		phrasal	
creep up on	wec-phrasal	不知不觉地来到,潜上…		phrasal	
crocodile tears	baiango-idiom+moby-pos	鳄鱼的眼泪, 假慈悲		idiom	
crop up	wec-phrasal+moby-pos	突然出现		phrasal	
cross off	wec-phrasal	划掉		phrasal	
cross out	wec-phrasal	[经] 注销, 删去		phrasal	
cross over	wec-phrasal	横[越]过（河等）, 穿过（道路、屋子等）; <主英>改变立场; 投诚		phrasal	
cross up	wec-phrasal	反对,阻挠;欺骗,背叛,出卖		phrasal	
crowd in	wec-phrasal	（使）拥[挤]入; 在时间表中挤进, 强安排进		phrasal	
crowd out	wec-phrasal	挤出, 排挤		phrasal	
cry for the moon	baiango-idiom	想做做不到的事		idiom	
cry off	wec-phrasal+moby-pos	取消前言		phrasal	
cry out	wec-phrasal+moby-pos	大声呼喊		phrasal	
cry out for	wec-phrasal	迫切需要		phrasal	
cry over spilt milk	baiango-idiom	作无益的后悔		idiom	
cry wolf	baiango-idiom	发假警报		idiom	
cuddle up	wec-phrasal	蜷缩着睡		phrasal	
curl up	wec-phrasal+moby-pos	卷起		phrasal	
cut across	wec-phrasal+moby-pos	抄近路通过		phrasal	
cut away	wec-phrasal	切掉, 砍掉		phrasal	
cut back	wec-phrasal	修剪, 削减, 急转向, 倒叙		phrasal	
cut back on	wec-phrasal	削减		phrasal	
cut corners	baiango-idiom	抄近路		idiom	
cut down	wec-phrasal+moby-pos	砍倒, 胜过, 削减, 删节\n[机] 切断作业		phrasal	
cut down on	wec-phrasal	减少; 节省		phrasal	
cut from the same cloth	baiango-idiom	一路货		idiom	
cut in	wec-phrasal+moby-pos	插嘴, 插入, 把...插进\n[建] 加入, 插入		phrasal	
cut into	wec-phrasal	打断		phrasal	
cut it out	wec-phrasal	停止,停下来		phrasal	
cut no ice	baiango-idiom	不起作用, 无效		idiom	
cut off	wec-phrasal+moby-pos	切掉, 删去, 切断, 断绝, 中断, 关掉, 使死亡\n[建] 切断, 断流, 切去		phrasal	
cut out	wec-phrasal+moby-pos	切掉, 删掉, 裁剪出, 安排好, 使适合, 停止, 放弃, 取代, 使分离, 突然离开\n[建] 切断, 安全器		phrasal	
cut over	wec-phrasal	采伐; 接入		phrasal	
cut the mustard	baiango-idiom	符合要求		idiom	
cut through	wec-phrasal	抄近路走过, 刺穿		phrasal	
cut up	wec-phrasal+moby-pos	切碎, 抨击, 摧毁, 使伤心, 胡闹		phrasal	
dab off	wec-phrasal	轻轻地擦掉,很快地除去		phrasal	
dally with	wec-phrasal	调戏		phrasal	
damp down	wec-phrasal	封住;给…泼冷水		phrasal	
damp off	wec-phrasal+moby-pos	腐败, 枯萎		phrasal	
dark horse	baiango-idiom+moby-pos	实力难测的竞争者,出人意料的获胜者		idiom	
dash down	wec-phrasal	使劲掷下		phrasal	
dash off	wec-phrasal	匆忙完成		phrasal	
date back	wec-phrasal	回溯至		phrasal	
date back to	wec-phrasal	始于,可以追溯到…		phrasal	
date from	wec-phrasal	始于		phrasal	
dawn on	wec-phrasal	被理解		phrasal	
dead ringer	baiango-idiom	<非正>跟另一人极相像的人		idiom	
deal in	wec-phrasal	[法] 经营, 做买卖		phrasal	
deal out	wec-phrasal	分配, 分给		phrasal	
deal with	wec-phrasal	安排, 处理, 涉及, 做生意		phrasal	
decide against	wec-phrasal	做出不利于…的决定,决定反对,决定不做…		phrasal	
decide on	wec-phrasal	决定,选定,确定…		phrasal	
deck out	wec-phrasal	妆饰；打扮；装扮		phrasal	
declare against	wec-phrasal	v. 表态反对		phrasal	
declare for	wec-phrasal	v. 表明		phrasal	
defer to	wec-phrasal	尊重,遵从,服从		phrasal	
delight in	wec-phrasal	喜爱,以…为乐		phrasal	
deliver up	wec-phrasal	[法] 让与		phrasal	
depart from	wec-phrasal	离开…; 背离，违背		phrasal	
descend from	wec-phrasal	从…下来;是…的后裔		phrasal	
descend on	wec-phrasal	袭击		phrasal	
descend to	wec-phrasal	转而提到		phrasal	
desert island	baiango-idiom+moby-pos	n. 荒岛		idiom	
devil's advocate	baiango-idiom+moby-pos	唱反调的人; 故意唱反调的人		idiom	
dial up	wec-phrasal	以电话线网路来连结其他的电脑系统		phrasal	
die away	wec-phrasal	熄灭, 平息, 消失		phrasal	
die back	wec-phrasal	（植物）枯死但根部还活着; 顶梢枯死		phrasal	
die down	wec-phrasal+moby-pos	枯萎, 凋谢		phrasal	
die off	wec-phrasal	相继死去直至死光, 消亡, 逐个死亡		phrasal	
die out	wec-phrasal+moby-pos	熄灭, 平息, 消失		phrasal	
dig in	wec-phrasal+moby-pos	掘土以掺进		phrasal	
dig into	wec-phrasal	钻研, 掘进去		phrasal	
dig out	wec-phrasal	掘出, 发现		phrasal	
dig up	wec-phrasal	掘起, 挖出, 发现, 开垦		phrasal	
dine in	wec-phrasal	在家吃饭		phrasal	
dine out	wec-phrasal+moby-pos	外出吃饭		phrasal	
dip into	wec-phrasal	浏览, 稍加研究		phrasal	
disagree with	wec-phrasal	不同意, 不一致, 不适合		phrasal	
dish out	wec-phrasal+moby-pos	大量给予或分发		phrasal	
dish up	wec-phrasal+moby-pos	上菜; 提供, 供给		phrasal	
dispense with	wec-phrasal	免除, 省却, 无需		phrasal	
dispose of	wec-phrasal	处理, 安排, 转让, 卖掉, 除掉, 吃光, 解决		phrasal	
dive in	wec-phrasal	跳入,投入,开始		phrasal	
dive into	wec-phrasal	把手伸入, 投入, 钻研		phrasal	
divide into	wec-phrasal	把…划分成,分成		phrasal	
divide up	wec-phrasal	划分,分配,瓜分		phrasal	
divvy up	wec-phrasal	<俚>分掉, 分摊		phrasal	
do away with	wec-phrasal	废除, 弄死		phrasal	
do in	wec-phrasal+moby-pos	杀害; 搞垮; 损坏; 累垮		phrasal	
do over	wec-phrasal+moby-pos	重做		phrasal	
do up	wec-phrasal+moby-pos	修缮, 包扎, 整理		phrasal	
